,BBLE,LTFRONT,LTDEPTH,Latitude,STORIES,FULLVAL,AVTOT,BLDFRONT,BLDDEPTH,Manhattan,Bronx,Brooklyn,Queens,TAX2,TAX4
6648,4089210013,19.0,100.0,40.690718,2.0,439000,22213,19.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6649,4088540083,28.0,100.0,40.693091,,718000,29361,18.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0
6650,4083000049,118.0,196.0,40.748157,1.0,1294000,63000,48.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0
6651,4089380031,30.0,100.0,40.694359,,518000,27228,18.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6652,4088400133,20.0,80.0,40.692488,2.0,396000,19368,16.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6653,4088990012,20.0,107.0,40.69128,2.0,707000,24408,20.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0
6654,4088830095,19.0,132.0,40.694398,3.0,671000,301950,90.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0
6655,4089700012,20.0,80.0,40.689971,2.0,376000,17914,16.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
6656,4089790029,21.0,100.0,40.687094,2.0,556000,24948,18.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0
6657,4090461004,,,40.679434,4.0,132353,59559,,,0.0,0.0,0.0,1.0,0.0,1.0
6658,4088710019,20.0,96.0,40.69444,2.0,670000,29527,20.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
6659,4085830065,18.0,100.0,40.738634,2.0,453000,24624,18.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0
6660,4089230013,27.0,100.0,40.692201,3.0,769000,130321,21.0,81.0,0.0,0.0,0.0,1.0,1.0,0.0
6661,4088140034,40.0,100.0,40.732328,1.0,521000,31260,26.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0
6662,4082890029,20.0,100.0,40.752348,2.0,695000,37324,20.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6663,4085530013,60.0,100.0,40.752404,2.0,722000,43320,26.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0
6664,4085950026,40.0,100.0,40.736976,,553000,30962,25.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0
6665,4086460039,30.0,100.0,40.730166,,532000,24364,20.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0
6666,4088690005,22.0,80.0,40.694487,2.0,462000,20062,17.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6667,4083460069,26.0,114.0,40.762896,2.0,662000,31648,18.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6668,4090170010,49.0,50.0,40.684519,3.0,917000,38376,40.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6669,4088390065,20.0,94.0,40.693105,1.0,656000,26856,20.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0
6670,4085520004,40.0,100.0,40.751713,1.0,570000,33177,26.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0
6671,4088920028,29.0,61.0,40.695996,,484000,22680,24.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
6672,4089950139,18.0,116.0,40.682616,2.0,396000,18630,18.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0
6673,4089140015,20.0,109.0,40.691994,3.0,823000,29808,20.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6674,4089990033,21.0,103.0,40.682275,2.0,413000,19347,18.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6675,4088500030,25.0,100.0,40.694317,2.0,614000,26154,20.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0
6676,4083400063,32.0,100.0,40.761525,2.0,1193000,51364,24.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6677,4087370056,44.0,100.0,40.742808,2.0,686000,37570,31.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0
6678,4082870031,20.0,101.0,40.752955,2.0,714000,35640,20.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6679,4089740060,24.0,100.0,40.690687,2.0,406000,19143,16.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0
6680,4089050067,40.0,100.0,40.691239,,885000,26512,22.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6681,4088630078,20.0,100.0,40.693805,2.0,590000,25795,20.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
6682,4089930058,21.0,100.0,40.68944,2.0,444000,21496,16.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6683,4085710014,40.0,100.0,40.740296,2.0,686000,38154,24.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0
6684,4086480010,35.0,100.0,40.729054,,594000,32962,22.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
6685,4087230028,40.0,100.0,40.745713,1.0,540000,31468,23.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0
6686,4082710055,60.0,100.0,40.767273,,912000,44109,37.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0
6687,4087390001,40.0,100.0,40.742044,,587000,31485,24.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6688,4089320065,20.0,89.0,40.69253,2.0,609000,26374,18.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6689,4082530110,60.0,163.0,40.764419,,1232000,62484,22.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6690,4087570020,40.0,100.0,40.74086,,517000,30097,24.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0
6691,4085640044,40.0,100.0,40.742159,2.0,654000,34416,25.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6692,4084430443,29.0,96.0,40.75292,2.0,899000,43992,21.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0
6693,4090310034,25.0,100.0,40.685965,2.0,653000,27486,18.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0
6694,4089160074,50.0,100.0,40.689766,2.0,762000,29511,21.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0
6695,4090200005,50.0,100.0,40.686248,3.0,664000,298800,50.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0
6696,4085380009,42.0,100.0,40.750293,,587000,32040,25.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6697,4088110017,53.0,105.0,40.737926,,659000,36252,26.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6698,4083060057,44.0,113.0,40.755233,,894000,40371,38.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
6699,4083101229,,,40.7473,3.0,509530,21141,,,0.0,0.0,0.0,1.0,0.0,0.0
6700,4090440014,40.0,68.0,40.687686,2.0,534000,22587,20.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0
6701,4089650001,25.0,100.0,40.688739,2.0,441000,22213,16.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6702,4088580024,18.0,80.0,40.695821,2.0,425000,24367,18.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0
6703,4082860135,18.0,100.0,40.753227,2.0,667000,27288,18.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0
6704,4089020016,25.0,100.0,40.689272,2.0,628000,26872,21.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0
6705,4082490075,62.0,131.0,40.768224,1.0,831000,36741,27.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0
6706,4085930039,50.0,100.0,40.736192,,699000,37324,37.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
6707,4087510074,40.0,100.0,40.739647,,617000,32962,25.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6708,4089180046,25.0,100.0,40.690939,2.0,545000,23644,18.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6709,4089840033,16.0,100.0,40.688206,2.0,427000,19766,16.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6710,4089920245,18.0,100.0,40.689121,2.0,464000,22011,18.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6711,4082911056,21.0,100.0,40.751041,2.0,794889,32282,21.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6712,4086230037,37.0,95.0,40.73098,,551000,30688,24.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6713,4088040001,40.0,100.0,40.734533,,554000,26512,22.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0
6714,4087550030,40.0,100.0,40.740816,,576000,31825,27.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0
6715,4088410127,20.0,82.0,40.693253,2.0,422000,21150,17.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6716,4089800045,30.0,100.0,40.687245,2.0,669000,30600,18.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0
6717,4089200034,26.0,100.0,40.689814,2.0,525000,52127,26.0,68.0,0.0,0.0,0.0,1.0,1.0,0.0
6718,4086330046,38.0,100.0,40.73141,,562000,27010,20.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6719,4089150058,25.0,100.0,40.688758,2.0,585000,23980,20.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6720,4085610024,18.0,109.0,40.741754,2.0,469000,25056,18.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0
6721,4089470061,20.0,100.0,40.685356,2.0,442000,23173,16.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0
6722,4090470018,20.0,100.0,40.681291,2.0,567000,25416,20.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
6723,4082863017,2.0,,40.749436,1.0,432155,15805,,,0.0,0.0,0.0,1.0,0.0,0.0
6724,4085480056,45.0,100.0,40.753003,2.0,748000,44880,33.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6725,4087200054,40.0,100.0,40.745073,,580000,27602,24.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0
6726,4083990049,28.0,80.0,40.763003,1.0,796000,39812,25.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6727,4088940060,23.0,79.0,40.688303,2.0,467000,22536,16.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6728,4087500039,40.0,100.0,40.739408,,612000,34006,26.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6729,4088650042,40.0,100.0,40.696254,,688000,33336,24.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6730,4085390033,40.0,100.0,40.75043,,625000,35496,23.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6731,4082863058,2.0,,40.750204,1.0,405187,14835,,,0.0,0.0,0.0,1.0,0.0,0.0
6732,4085690032,40.0,100.0,40.739498,,780000,42120,25.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6733,4085790056,40.0,100.0,40.738007,,585000,28800,24.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0
6734,4086980017,42.0,100.0,40.746242,1.0,629000,34836,24.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0
6735,4086220060,40.0,180.0,40.733388,,614000,30456,25.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6736,4087360044,45.0,100.0,40.742863,2.0,672000,37587,31.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0
6737,4089800011,20.0,100.0,40.688058,2.0,455000,55477,20.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0
6738,4086090032,40.0,95.0,40.732344,,554000,30522,26.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0
6739,4087390045,41.0,100.0,40.743432,2.0,941000,56460,24.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0
6740,4089400094,32.0,80.0,40.68429,2.0,622000,27370,18.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0
6741,4086520013,33.0,100.0,40.728231,,472000,22929,22.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0
6742,4086850045,40.0,100.0,40.749235,2.0,683000,36556,23.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6743,4085700044,40.0,100.0,40.739529,2.0,752000,39312,25.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6744,4088980016,20.0,95.0,40.690345,2.0,537000,27588,20.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0
6745,4089670038,20.0,100.0,40.688985,,472000,20952,16.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6746,4083960030,40.0,100.0,40.759736,1.0,833000,39736,26.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0
6747,4090080036,20.0,100.0,40.683292,2.0,510000,27155,20.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0
6748,4082480014,42.0,134.0,40.7681,2.0,1233000,68328,25.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0
6749,4082450013,47.0,97.0,40.762983,2.0,769000,36494,22.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0
6750,4090120023,25.0,100.0,40.683331,2.0,483000,21496,16.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6751,4086730020,50.0,100.0,40.750422,,545000,30240,23.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0
6752,4082864093,4.0,,40.752456,1.0,325014,11830,,,0.0,0.0,0.0,1.0,0.0,0.0
6753,4088470210,20.0,100.0,40.694146,2.0,463000,22394,16.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0
6754,4089830017,16.0,100.0,40.688394,2.0,422000,20780,16.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6755,4087180009,40.0,100.0,40.744242,,545000,31518,25.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0
6756,4087790020,40.0,100.0,40.739683,,607000,33321,25.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6757,4089840057,16.0,100.0,40.688399,2.0,419000,20606,16.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6758,4082890039,20.0,100.0,40.752496,2.0,695000,37324,20.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6759,4088960004,22.0,97.0,40.688983,2.0,616000,23112,20.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0
6760,4090080030,30.0,63.0,40.682435,2.0,415000,23581,17.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0
6761,4088790044,35.0,100.0,40.696649,2.0,776000,117676,24.0,74.0,0.0,0.0,0.0,1.0,1.0,0.0
6762,4089360003,20.0,87.0,40.694259,3.0,747000,28224,20.0,53.0,0.0,0.0,0.0,1.0,0.0,0.0
6763,4089750058,28.0,129.0,40.691522,2.0,814000,37584,20.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0
6764,4087300027,40.0,100.0,40.74171,1.0,602000,32832,25.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0
6765,4088590027,13.0,108.0,40.692538,2.0,217000,97650,13.0,52.0,0.0,0.0,0.0,1.0,0.0,1.0
6766,4087420140,50.0,100.0,40.743999,,651000,37333,36.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0
6767,4088240065,40.0,100.0,40.729812,,555000,30297,24.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6768,4086750049,40.0,100.0,40.751029,,557000,31685,23.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0
6769,4087480022,40.0,100.0,40.738025,,585000,33192,27.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6770,4086550025,30.0,148.0,40.727689,,557000,25437,20.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
6771,4085570030,45.0,110.0,40.740753,2.0,743000,34776,28.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0
6772,4087140061,40.0,100.0,40.743466,,545000,31536,24.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0
6773,4085660053,40.0,115.0,40.742503,,553000,33180,24.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6774,4086000063,42.0,100.0,40.734256,,637000,30688,24.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6775,4086220100,30.0,138.0,40.732898,1.0,648000,32347,22.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0
6776,4086510051,30.0,100.0,40.728245,1.0,474000,21139,22.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0
6777,4089070039,23.0,100.0,40.689228,2.0,656000,26707,18.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6778,4089790005,18.0,100.0,40.687795,2.0,456000,24876,18.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6779,4089820052,16.0,100.0,40.687847,2.0,442000,18987,16.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0
6780,4085720116,40.0,100.0,40.739994,,637000,31518,24.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0
6781,4089070062,21.0,100.0,40.689281,2.0,454000,21330,20.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0
6782,4082880052,20.0,101.0,40.752397,2.0,715000,38154,20.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6783,4086820021,40.0,100.0,40.748792,,587000,32588,24.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6784,4087500031,40.0,100.0,40.73841,,612000,34836,27.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6785,4083490066,50.0,100.0,40.761381,2.0,1235000,74100,30.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
6786,4087720011,40.0,100.0,40.738547,2.0,670000,40200,27.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6787,4088440027,50.0,100.0,40.694034,,770000,31590,20.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6788,4087220258,40.0,100.0,40.745359,2.0,692000,38718,23.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0
6789,4082880042,18.0,101.0,40.752429,2.0,718000,35665,18.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6790,4086440017,40.0,100.0,40.729918,,632000,33934,22.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
6791,4087070030,45.0,105.0,40.747849,,563000,30782,23.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6792,4089830059,19.0,100.0,40.68823,2.0,448000,19704,16.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6793,4089040067,20.0,115.0,40.691015,2.0,672000,29020,20.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0
6794,4088970023,20.0,93.0,40.689224,2.0,417000,17856,18.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6795,4083101255,,,40.747309,3.0,509530,21141,,,0.0,0.0,0.0,1.0,0.0,0.0
6796,4087530052,40.0,100.0,40.7405,2.0,773000,41544,24.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6797,4086680179,30.0,133.0,40.728044,,621000,30440,20.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0
6798,4088090082,17.0,16.0,,,8208,105,,,0.0,0.0,0.0,1.0,0.0,0.0
6799,4089470046,16.0,100.0,40.685084,2.0,407000,18648,16.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6800,4090330034,20.0,100.0,40.687489,3.0,688000,32511,20.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0
6801,4089130017,19.0,100.0,40.691021,2.0,573000,23886,19.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
6802,4090060010,27.0,58.0,,,52000,23400,,,0.0,0.0,0.0,1.0,0.0,1.0
6803,4086180038,40.0,100.0,40.732983,,648000,30812,21.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
6804,4087530075,47.0,80.0,40.739884,,620000,31536,24.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6805,4088950034,22.0,86.0,40.688459,2.0,613000,24883,19.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0
6806,4090480017,23.0,100.0,40.681051,2.0,507000,28531,20.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0
6807,4087600063,40.0,100.0,40.741556,,580000,33490,24.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6808,4089100010,50.0,100.0,40.689269,,802000,28315,20.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
6809,4082600012,20.0,64.0,40.770922,2.0,545000,245250,20.0,55.0,0.0,0.0,0.0,1.0,0.0,1.0
6810,4084480088,62.0,100.0,40.755298,1.0,767000,36730,32.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6811,4085420018,40.0,100.0,40.751256,,564000,32112,23.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6812,4086370093,33.0,100.0,40.72892,,542000,25437,20.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
6813,4085540036,60.0,100.0,40.7524,,533000,31980,23.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6814,4088720026,26.0,80.0,40.694395,,537000,26784,20.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0
6815,4088970015,21.0,86.0,40.68987,2.0,430000,16123,16.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0
6816,4082921015,2.0,55.0,40.749562,1.0,1268741,41170,21.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6817,4082760010,403.0,755.0,40.757165,2.0,10806000,4862700,,,0.0,0.0,0.0,1.0,1.0,0.0
6818,4089220025,20.0,100.0,40.691864,2.0,668000,27204,20.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6819,4090250108,25.0,30.0,40.685241,2.0,394000,16478,25.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6820,4083510037,40.0,101.0,40.76165,2.0,1066000,43538,28.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0
6821,4087550057,45.0,100.0,40.740742,2.0,703000,41472,31.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0
6822,4086790082,40.0,100.0,40.74788,,561000,33660,24.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6823,4089700049,16.0,80.0,40.689769,2.0,393000,19704,16.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6824,4085600041,40.0,100.0,40.741361,,639000,27936,26.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0
6825,4089000018,25.0,100.0,40.689147,,513000,21496,17.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6826,4082610109,28.0,90.0,40.771079,2.0,661000,23977,16.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0
6827,4082710015,60.0,100.0,40.767528,2.0,996000,45716,34.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0
6828,4088500072,20.0,100.0,40.694602,2.0,473000,21854,17.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0
6829,4082864076,4.0,,40.75306,1.0,389973,14197,,,0.0,0.0,0.0,1.0,0.0,0.0
6830,4083810018,64.0,100.0,40.754465,1.0,784000,40641,45.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6831,4087050303,40.0,100.0,40.746487,,584000,31062,24.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6832,4085630066,40.0,100.0,40.742516,,591000,32962,24.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6833,4087960005,20.0,121.0,40.737959,3.0,841000,39816,20.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0
6834,4086620078,24.0,100.0,40.725868,,529000,22213,16.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6835,4085600037,45.0,100.0,40.741295,,641000,31464,30.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0
6836,4086450036,34.0,100.0,40.730202,,575000,32372,22.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0
6837,4087240230,40.0,100.0,40.745966,,558000,32928,24.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6838,4088620091,19.0,97.0,40.692645,3.0,798000,27204,19.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6839,4085490050,45.0,100.0,40.753393,,581000,33177,33.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0
6840,4089350033,40.0,100.0,40.693759,,578000,28663,22.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6841,4087850006,48.0,105.0,40.734265,,517000,31020,24.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6842,4082864221,4.0,,40.750924,1.0,325129,11814,,,0.0,0.0,0.0,1.0,0.0,0.0
6843,4086590032,28.0,84.0,40.725836,,510000,24004,16.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6844,4088470134,20.0,100.0,40.692833,2.0,549000,24480,16.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6845,4090000025,20.0,100.0,40.681366,2.0,482000,25550,20.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6846,4088720022,40.0,100.0,40.695314,,674000,33696,24.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0
6847,4082911022,21.0,96.0,40.750336,1.0,915408,38923,21.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6848,4087060046,60.0,100.0,40.747689,,853000,51180,46.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6849,4089720027,20.0,100.0,40.689017,2.0,587000,25628,16.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6850,4083330015,39.0,100.0,40.747484,1.0,735000,39457,25.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0
6851,4089810017,16.0,100.0,40.687866,2.0,426000,21854,16.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0
6852,4087530018,40.0,100.0,40.740049,1.0,578000,31518,25.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6853,4089200002,21.0,90.0,40.69067,2.0,510000,25380,19.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0
6854,4089140011,20.0,107.0,40.691983,3.0,823000,28944,20.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6855,4087230052,40.0,100.0,40.745826,,589000,33370,24.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0
6856,4089790152,16.0,100.0,40.687156,2.0,408000,22394,16.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0
6857,4089080007,80.0,100.0,40.691825,1.0,1873000,842850,80.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0
6858,4088060029,40.0,100.0,40.735492,,574000,22929,26.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0
6859,4086390071,30.0,151.0,40.728237,,819000,39686,20.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0
6860,4086050096,50.0,100.0,40.735606,1.0,1124000,505800,50.0,87.0,0.0,0.0,0.0,1.0,0.0,1.0
6861,4087360032,40.0,100.0,40.742827,2.0,671000,36606,24.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0
6862,4086680257,40.0,33.0,,,77000,927,,,0.0,0.0,0.0,1.0,0.0,0.0
6863,4090050025,20.0,100.0,40.683364,2.0,410000,21139,20.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0
6864,4089690039,25.0,100.0,40.689512,2.0,547000,28011,20.0,54.0,0.0,0.0,0.0,1.0,0.0,0.0
6865,4087490027,40.0,100.0,40.739375,,624000,31450,26.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0
6866,4087000001,60.0,100.0,40.746231,,618000,32970,43.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0
6867,4085620012,40.0,100.0,40.742403,,546000,32760,24.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6868,4082861027,20.0,38.0,40.753643,2.0,572846,23380,20.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0
6869,4089240037,24.0,100.0,40.690633,2.0,715000,30097,20.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0
6870,4088920114,40.0,117.0,40.696964,,794000,28297,23.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0
6871,4083440018,11.0,100.0,,,40000,190,,,0.0,0.0,0.0,1.0,0.0,0.0
6872,4090100021,136.0,78.0,40.684406,1.0,337000,151650,47.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0
6873,4083990197,40.0,98.0,40.762588,2.0,897000,51166,27.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0
